,review,point,date,ingre,token_review
473,좋아요 굿입니다 좋아요 굿이에요,5,2017-02-28,프로폴리스,"['좋아요', '굿', '입니다', '좋아요', '굿', '이에요']"
474,굿,5,2017-02-28,프로폴리스,['굿']
475,가격대비 넘 합리적이네요가성비따지시면 추천합니다,5,2017-02-28,프로폴리스,"['가격', '대비', '넘', '합리', '적', '이네', '요가', '성비', '따지시면', '추천', '합니다']"
476,너무 좋아요,5,2017-02-28,프로폴리스,"['너무', '좋아요']"
477,저렴하게 구입합니다..대용량이라서 넉넉하게 사용할수 있어 좋습니다.........,3,2017-02-28,프로폴리스,"['저렴하게', '구입', '합니다대', '용량', '이라서', '넉넉하게사', '용할수있어', '좋습니다']"
478,잘받았습니다,5,2017-02-28,프로폴리스,"['잘', '받았습니다']"
479,효과..음,5,2017-02-28,프로폴리스,['효과음']
480,우선 용량이 정말 커서 언제 다 쓰나 싶을 정도네요 ㅋ욕실에 두고 세면후 바로 사용하는데 듬뿍 바르고 있습니다~~ 건성피부라 보습용으로 산건데 괜찮네요 피부 보습에 도움이 많이 됩니다,3,2017-02-28,프로폴리스,"['우선', '용량', '이', '정말', '커서', '언제', '다', '쓰나싶을', '정도', '네', '요', '욕실', '에', '두', '고', '세면', '후', '바로', '사용', '하', '는', '데', '듬뿍', '바르고있습니다', '건성', '피부', '라', '보습', '용', '으로', '산건데', '괜찮네요', '피부', '보습', '에', '도움', '이', '많이', '됩니다']"
481,티트리오일 센텔라올인원앰플 프로폴리스앰플 프로폴리스 스킨로션 히알루로산스킨에센스를 사니 코코넛크림과 아쿠아크림 팩 4종을 서비스로 우와 ㅎㅎ 평소에 싸이닉 제품 너무 좋아해서 자주쓰고 있어요ㅎㅎ 이번에 산 제품들도 기대중입니다 ㅎㅎ,5,2017-02-28,프로폴리스,"['티', '트리오', '일', '센텔', '라', '올인원', '앰', '플', '프로폴리스', '앰', '플', '프로폴리스', '스킨로션', '히', '알루', '로', '산', '스킨', '에센스', '를', '사니', '코코넛', '크림', '과', '아쿠아', '크림', '팩종', '을', '서비스', '로우', '와', '평소', '에', '싸이', '닉', '제품', '너무', '좋아해서', '자주', '쓰고있어요', '이번', '에', '산', '제품', '들', '도', '기대', '중', '입니다']"
482,앰플은 고품질 이란 인식이 있는데 이 제품은 용량이 왜이리 엄청난가요? 사용한지 얼마 안되서 효과는 아직 잘 모르겠지만 듬뿍 부담없이 바르고 있어요 그래도 한참 쓸 듯~~~,3,2017-02-28,프로폴리스,"['앰', '플', '은', '고', '품질', '이란', '인식', '이', '있는데이', '제품', '은', '용량', '이', '왜', '이리', '엄청난가요', '사용', '한지', '얼마', '안되서', '효과', '는', '아직', '잘', '모르겠지만', '듬뿍', '부담', '없이', '바르고있어요', '그래도', '한참', '쓸듯']"
483,빠른 배송 및 착한가격으로 잘 산거 같아요. 피부에 양보해서 피부좋다는 소리 들어보겟어요,5,2017-02-28,프로폴리스,"['빠른', '배송', '및', '착한', '가격', '으로', '잘산거', '같아요', '피부', '에', '양보', '해서', '피부', '좋다는', '소리', '들', '어보', '겟', '어', '요']"
484,"가볍고 산뜻해서 좋고, 효과는 꾸준히 써봐야알겠지만 일단은 만족합니다!!",4,2017-03-01,프로폴리스,"['가볍고', '산뜻해서', '좋고', '효과', '는', '꾸준히', '써', '봐야', '알겠지만', '일단', '은', '만족합니다']"
485,두번째 구매입니다 좀더 세일 많이 했음하는 욕심이 드네요,2,2017-03-01,프로폴리스,"['두번째', '구매', '입니다', '좀더', '세일', '많이', '했음', '하는', '욕심', '이드', '네', '요']"
486,싸이닉은 저렴하면서 순하고 좋은 것 같아요.앰플제품을 제가 좋아하는데 아주 잘 썼습니다.,5,2017-03-01,프로폴리스,"['싸이', '닉', '은', '저렴하면서', '순하고', '좋은', '것', '같아요', '앰', '플', '제품', '을제', '가', '좋아하는데', '아주', '잘썼습니다']"
487,행사 때 사서 싸게 샀고요. 앰플인 만큼 쫀쫀하고 촉촉함이 남다릅니다.,5,2017-03-01,프로폴리스,"['행사', '때', '사서', '싸게', '샀고요', '앰플', '인', '만큼', '쫀쫀', '하고', '촉촉함이', '남다릅니다']"
488,가격대비좋은제품인것같아요 사용전이라서잘사용할께요,4,2017-03-01,프로폴리스,"['가격', '대비', '좋은', '제품', '인', '것', '같아요', '사용', '전이', '라서', '잘사', '용할께요']"
489,저렴해서 부담없이 막바릅니다. 특히 저녁에요. 듬뿍~ 첫날은 조금 트러블있었는데 며칠후부터 괜찮네요,5,2017-03-01,프로폴리스,"['저렴해서', '부담', '없이', '막', '바릅니다', '특히', '저녁', '에요', '듬뿍', '첫날', '은', '조금', '트러블', '있었는데', '며칠', '후', '부터', '괜찮네요']"
490,스킨 로션을 한번에 해결 좋아요,5,2017-03-01,프로폴리스,"['스킨로션', '을', '한번', '에', '해결', '좋아요']"
491,"크기는 생각보다 작아요.. 제가 앰플을 안써봐서 모르겠지만, 작은 병이네요..",3,2017-03-01,프로폴리스,"['크기', '는', '생각', '보다', '작아요', '제', '가', '앰플', '을', '안', '써', '봐서', '모르겠지만', '작', '은병', '이네', '요']"
492,배송도 빠르고 ~가격은 싸고 양도 많고 아주 좋아요~ 다음에도 또 구매 하겠습니다.,5,2017-03-01,프로폴리스,"['배송', '도', '빠르고', '가격', '은', '싸고', '양도', '많고아주', '좋아요', '다음', '에도', '또', '구매', '하겠습니다']"
493,배송빠르고 좋아요. 그러나 한달전에 가렵고 두드러기가 볼쪽에 나서 지금은 못쓰고 있어요. 트러블 없기전에는 잘 썼습니다.,5,2017-03-01,프로폴리스,"['배송', '빠르고', '좋아요', '그러나', '한', '달전', '에가', '렵', '고', '두드러기', '가볼', '쪽', '에나', '서지', '금은', '못', '쓰고있어요', '트러블', '없기전에는', '잘썼습니다']"
494,좋아요싸이닉 저렴한가격에 피부관리 가능합니다,5,2017-03-01,프로폴리스,"['좋아요', '싸이', '닉', '저렴한', '가격', '에', '피부관리', '가능합니다']"
495,용량이 충분해서 마음껏 쓸수 있겠네요~,5,2017-03-01,프로폴리스,"['용량', '이', '충분해서', '마음껏', '쓸수있겠네요']"
496,괜찮네요,3,2017-03-01,프로폴리스,['괜찮네요']
497,잘받았습니다 저렴하기에 미리쟁여두네요,5,2017-03-01,프로폴리스,"['잘', '받았습니다', '저렴하기에', '미리', '쟁', '여', '두네요']"
498,좋아용,5,2017-03-01,프로폴리스,['좋아용']
499,필링제랑 앰플 잘 받았습니다. 필링제는 저녁에 바르고 아침에 세안하니까 편하고 좋아요. 앰플도 좋구요.,5,2017-03-02,프로폴리스,"['필링', '제', '랑', '앰', '플', '잘', '받았습니다', '필링', '제', '는', '저녁', '에', '바르고', '아침', '에', '세안', '하', '니까', '편하고', '좋아요', '앰플', '도', '좋구요']"
500,빠른배송에 사은품 팩도 여러개 챙겨주시고 아직사용은 안해봤는대 기대되네요. 사용중인거 다 쓰면 얼렁 써봐야겠어요,5,2017-03-02,프로폴리스,"['빠른', '배송', '에', '사은', '품팩', '도', '여러', '개', '챙겨주시고', '아직', '사용', '은', '안해', '봤는대', '기대', '되네요', '사용', '중', '인거', '다', '쓰면', '얼렁', '써', '봐야겠어요']"
501,늘 이영 하거는 제품 ㅈ싸게 잘 사ㅛㅇㅇㅎ,5,2017-03-02,프로폴리스,"['늘', '이영하', '거', '는', '제품', '싸게잘', '사']"
502,감사해요 ㅋㅋㅋ,5,2017-03-02,프로폴리스,['감사해요']
503,피부 진정 보호 기능이 있다고 해서 구매했어요.양이 많아서 오래사용할 것 같아요...,5,2017-03-02,프로폴리스,"['피부', '진정', '보호', '기능', '이', '있다고해', '서구매', '했어', '요양', '이', '많아서', '오래', '사용', '할것', '같아요']"
504,양도많고 싸이닉 제품앞으로 계속쓸거같아요 수고하세요,5,2017-03-02,프로폴리스,"['양도', '많고', '싸이', '닉', '제품', '앞', '으로', '계속', '쓸거', '같아요', '수고', '하세요']"
505,배송 빨라요,5,2017-03-02,프로폴리스,"['배송', '빨라요']"
506,처음 발랏을땐 찐득해서 별로엿는데 나중엔 덜찐득해지네요,5,2017-03-02,프로폴리스,"['처음', '발랏', '을', '땐', '찐득해서', '별로', '엿', '는데', '나중', '엔', '덜', '찐득해지네요']"
507,에센스가 필요했는데 대용량하고 같이 구매할수 있어서 좋네요. 덤으로 팩도 4장 들어있어요. 잘 쓸께요.,4,2017-03-02,프로폴리스,"['에센스', '가', '필요했는데', '대', '용량', '하고같이', '구매', '할수있어서', '좋네요', '덤', '으로', '팩', '도장', '들어있어요', '잘쓸께요']"
508,가격대비 너무 좋네요,5,2017-03-02,프로폴리스,"['가격', '대비', '너무', '좋네요']"
509,배송도 빠르고 저렴하네요,4,2017-03-02,프로폴리스,"['배송', '도', '빠르고', '저렴하네요']"
510,선물용 구입,3,2017-03-02,프로폴리스,"['선물', '용', '구입']"
511,대용량에 저렴해서 반신반의 했는데 너무 좋아요첫느낌엔 약간 끈적이지만 금방 흡수되고 촉촉하네요~,4,2017-03-03,프로폴리스,"['대', '용량', '에', '저렴해서', '반신반의', '했는데', '너무', '좋아요', '첫', '느낌', '엔', '약간', '끈', '적', '이지만', '금방', '흡수', '되고', '촉촉하네요']"
512,정말 저렴한 가격으로 잘 구입했어요 비싼 화장품 못지 않은 품질에 만족했고요 사용감도 좋았어요,5,2017-03-03,프로폴리스,"['정말', '저렴한', '가격', '으로', '잘', '구입', '했어요', '비싼', '화장품', '못지않은', '품질', '에', '만족했고요', '사용', '감도', '좋았어요']"
513,아직 사용하지는 않았지만 이가격에 엠플과 에센스게다가 시트팩까지! 상자 여는데 기분엄청 좋았어요^^사용감도 좋았으면 하네요.,4,2017-03-03,프로폴리스,"['아직', '사용', '하', '지는', '않았지만', '이', '가격', '에', '엠플', '과', '에센스', '게다가', '시트', '팩', '까지', '상자', '여', '는데', '기분', '엄청', '좋았어요', '사용', '감도', '좋았으면', '하네요']"
514,잘받았습니다,5,2017-03-03,프로폴리스,"['잘', '받았습니다']"
515,센텔라 용량 짱 같이 주문한 필링젤쓰고 바로쓰니 따가움 보통땐 괜찮음,3,2017-03-03,프로폴리스,"['센', '텔', '라', '용량', '짱', '같이', '주', '문', '한', '필링', '젤', '쓰고', '바로', '쓰니', '따가', '움', '보통', '땐', '괜찮음']"
516,대용량은 뚜껑 마게가 따로 없네요~~발림성도 좋고 촉촉 하네요~~,4,2017-03-03,프로폴리스,"['대', '용량', '은', '뚜껑', '마게', '가', '따로', '없네요', '발림', '성', '도', '좋고', '촉촉하네요']"
517,싸이닉 앰플싸이닉 앰플 골라담기로 아주 저렴하게 구매했습니다 올해는 맘놓고 사용하겠네요샘플 마사지팩도 종류별로 주시고요,4,2017-03-03,프로폴리스,"['싸이', '닉', '앰플싸이닉앰', '플', '골라', '담기로', '아주', '저렴하게', '구매', '했습니다', '올해', '는', '맘', '놓고사', '용하겠네요', '샘플', '마사지', '팩', '도', '종류', '별로', '주시고요']"
518,잘 써볼께요~,4,2017-03-03,프로폴리스,"['잘써', '볼께요']"
519,엄마가항상이것만쓰셔서또재구입 몇통짼지모르거써여ㅋ주름개선에넘나좋대용!!,5,2017-03-03,프로폴리스,"['엄마', '가', '항상', '이', '것', '만', '쓰셔서', '또재', '구입', '몇통', '짼지', '모르거', '써여', '주름', '개선', '에', '넘나', '좋', '대용']"
520,완전 기대하고 기다리던 상품인데 오늘받았어요배송은 빠른편이었구요 상품은 아직 안써봐서 ㅎ 후기가 좋아서 믿고 구매합니다,5,2017-03-03,프로폴리스,"['완전', '기대하고', '기다리던', '상품', '인데', '오늘', '받았어요', '배송', '은', '빠른', '편', '이었구요', '상품', '은', '아직', '안', '써', '봐서', '후기', '가', '좋아서', '믿고', '구매', '합니다']"
521,싸이닉제품 좋다는 평판듣고 구입했어요. 가격도 저렴하고 아직 사용해보진 않았지만 좋을거라 생각해요. 기대되네요.,5,2017-03-03,프로폴리스,"['싸이', '닉', '제품', '좋다는', '평판', '듣고', '구입', '했어요', '가격', '도', '저렴하고', '아직', '사용', '해보진', '않았지만', '좋을거라', '생각', '해', '요기', '대', '되네요']"
522,바르고 나서 봐도 촉촉함이 오래가요.화장품은 가격과는 상관 없는것 같아요.꾸준히만 발라 주면 효과를 보는것 같아요.싼 가격에 대용량으로 구입 해서넉넉하게 바르고 있습니다.,5,2017-03-03,프로폴리스,"['바르고나서', '봐도', '촉촉함이오래', '가요', '화장품', '은', '가격', '과는', '상관없는것', '같아요', '꾸준히', '만발', '라', '주면', '효과', '를', '보는것', '같아요', '싼', '가격', '에', '대', '용량', '으로', '구입', '해서', '넉넉하게', '바르고', '있습니다']"
523,저렴하게 잘 산것같아요.. 이제 막 쓰는단계라 효과는 잘 모르겠지만 일단 피부가 부들부들해요.. 제발 피부에 탄력이 생기길.. ㅋㅋ,5,2017-03-03,프로폴리스,"['저렴하게', '잘산것', '같아요', '이제', '막', '쓰는', '단계', '라', '효과', '는', '잘', '모르겠지만', '일단', '피부', '가', '부들부들해요', '제발', '피부', '에', '탄력', '이', '생기', '길']"
524,가격대비 굿 입니다,5,2017-03-03,프로폴리스,"['가격', '대비', '굿', '입니다']"
525,많이 파세여. 배송 정말 빠르네여,5,2017-03-03,프로폴리스,"['많이', '파세여', '배송', '정말', '빠르네', '여']"
526,선물용으로 재구입했어요?기대됩니다‥수고하세요,5,2017-03-04,프로폴리스,"['선물', '용', '으로', '재', '구입', '했어요', '기대', '됩니다', '수고', '하세요']"
527,저는 이거 효과가 한번 풀로 짜서 바를때랑 두번 바를때랑 차이나는거같아요 양 작아서 아낄때는 그저그랬는데 얼굴이 커서 그런지 두번 짜서 골고루바르니 피부가 맨들맨들합니다ㅋㅋ 저는 갈색깔 노랑색깔 두？X 번갈아 아침저녁으로 ㅋ쓰는데 ㅋ 역시 싼맛에사서 쓰는데 아끼면 효과못봐요ㅋㅋ 넉넉하게 공급해주세？D,5,2017-03-04,프로폴리스,"['저', '는', '이', '거', '효과', '가', '한번', '풀', '로', '짜서', '바를', '때', '랑', '두', '번', '바를', '때', '랑', '차이나는거', '같아', '요양', '작아서', '아낄', '때', '는', '그저', '그랬는데', '얼굴', '이', '커서', '그런지', '두', '번', '짜서', '골고루', '바르니', '피부', '가', '맨', '들', '맨', '들', '합니다', '저', '는', '갈', '색깔', '노랑', '색깔', '두', '번갈아', '아침', '저녁', '으로', '쓰는데', '역시', '싼', '맛', '에', '사서', '쓰는데', '아끼면', '효과', '못', '봐요', '넉넉하게', '공급', '해주세']"
