,0
1101,20.07.16.
1102,20.11.06.
1103,20.10.25.
1104,20.07.08.
1105,20.06.21.
1106,20.07.19.
1107,20.10.23.
1108,20.11.11.
1109,20.07.13.
1110,20.07.17.
1111,20.11.05.
1112,20.11.13.
1113,20.07.18.
1114,20.06.30.
1115,20.10.29.
1116,20.07.18.
1117,20.07.10.
1118,20.11.10.
1119,20.11.06.
1120,20.07.18.
1121,20.07.16.
1122,20.11.06.
1123,20.10.25.
1124,20.07.08.
1125,20.06.21.
1126,20.07.19.
1127,20.10.23.
1128,20.11.11.
1129,20.07.13.
1130,20.07.17.
1131,20.11.05.
1132,20.11.13.
1133,20.07.18.
1134,20.06.30.
1135,20.10.29.
1136,20.07.18.
1137,20.07.10.
1138,20.11.10.
1139,20.11.06.
1140,20.10.30.
1141,20.10.29.
1142,20.10.23.
1143,20.10.30.
1144,20.10.14.
1145,20.11.01.
1146,20.11.14.
1147,20.10.29.
1148,20.11.12.
1149,20.10.27.
1150,20.06.12.
1151,20.10.21.
1152,20.11.01.
1153,20.07.05.
1154,20.07.04.
1155,20.06.07.
1156,20.06.19.
1157,20.07.01.
1158,20.07.13.
1159,20.07.14.
1160,20.10.20.
1161,20.11.08.
1162,20.10.22.
1163,20.10.01.
1164,20.10.22.
1165,20.06.29.
1166,20.07.03.
1167,20.10.10.
1168,20.07.02.
1169,20.06.14.
1170,20.10.14.
1171,20.10.13.
1172,20.10.23.
1173,20.10.20.
1174,20.07.06.
1175,20.10.12.
1176,20.10.26.
1177,20.07.08.
1178,20.10.28.
1179,20.10.13.
1180,20.10.15.
1181,20.10.20.
1182,20.10.29.
1183,20.07.06.
1184,20.10.11.
1185,20.10.18.
1186,20.06.25.
1187,20.10.23.
1188,20.07.09.
1189,20.06.30.
1190,20.07.07.
1191,20.06.23.
1192,20.10.15.
1193,20.10.16.
1194,20.10.21.
1195,20.10.21.
1196,20.10.07.
1197,20.10.21.
1198,20.10.15.
1199,20.07.05.
1200,20.10.13.
1201,20.07.04.
1202,20.10.23.
1203,20.10.15.
1204,20.10.17.
1205,20.07.08.
1206,20.10.16.
1207,20.10.22.
1208,20.10.21.
1209,20.10.29.
1210,20.10.14.
1211,20.10.14.
1212,20.10.21.
1213,20.10.11.
1214,20.06.18.
1215,20.07.09.
1216,20.07.02.
1217,20.10.12.
1218,20.07.03.
1219,20.09.30.
1220,20.10.23.
1221,20.10.19.
1222,20.10.16.
1223,20.07.04.
1224,20.10.30.
1225,20.10.15.
1226,20.10.18.
1227,20.06.14.
1228,20.10.13.
1229,20.11.02.
1230,20.06.30.
1231,20.06.12.
