,0
1231,2020.01.20
1232,2020.01.20
1233,2020.01.20
1234,2020.01.19
1235,2020.01.19
1236,2020.01.19
1237,2020.01.19
1238,2020.01.18
1239,2020.01.18
1240,2020.01.15
1241,2020.01.15
1242,2020.01.15
1243,2020.01.15
1244,2020.01.14
1245,2020.01.14
1246,2020.01.14
1247,2020.01.13
1248,2020.01.13
1249,2020.01.13
1250,2020.01.12
1251,2020.01.11
1252,2020.01.11
1253,2020.01.11
1254,2020.01.11
1255,2020.01.11
1256,2020.01.11
1257,2020.01.10
1258,2020.01.10
1259,2020.01.10
1260,2020.01.10
1261,2020.01.09
1262,2020.01.07
1263,2020.01.06
1264,2020.01.06
1265,2020.01.06
1266,2020.01.06
1267,2020.01.05
1268,2020.01.05
1269,2020.01.05
1270,2020.01.05
1271,2020.01.04
1272,2020.01.04
1273,2020.01.04
1274,2020.01.03
1275,2020.01.02
1276,2020.01.02
1277,2020.01.02
1278,2020.01.01
1279,2019.12.31
1280,2019.12.31
1281,2019.12.31
1282,2019.12.29
1283,2019.12.28
1284,2019.12.27
1285,2019.12.27
1286,2019.12.27
1287,2019.12.24
1288,2019.12.20
1289,2019.12.19
1290,2019.12.17
1291,2019.12.16
1292,2019.12.16
1293,2019.12.15
1294,2019.12.13
1295,2019.12.12
1296,2019.12.12
1297,2019.12.09
1298,2019.12.09
1299,2019.12.08
1300,2019.12.07
1301,2019.12.06
1302,2019.12.06
1303,2019.12.06
1304,2019.12.06
1305,2019.12.06
1306,2019.12.06
1307,2019.12.05
1308,2019.12.04
1309,2019.12.04
1310,2019.12.04
1311,2019.11.25
1312,2019.11.24
1313,2019.11.24
1314,2019.11.19
1315,2019.11.15
1316,2019.11.11
1317,2019.11.10
1318,2019.11.09
1319,2019.11.08
1320,2019.11.06
1321,2019.11.06
1322,2019.11.05
1323,2019.11.05
1324,2019.11.05
1325,2019.11.05
1326,2019.11.05
1327,2019.11.03
1328,2019.11.01
1329,2019.10.31
1330,2019.10.30
1331,2019.10.21
1332,2019.10.12
1333,2019.10.09
1334,2019.10.08
1335,2019.10.08
1336,2019.10.04
1337,2019.10.04
1338,2019.10.04
1339,2019.10.02
1340,2019.09.25
1341,2019.09.24
1342,2019.09.19
1343,2019.09.19
1344,2019.09.19
1345,2019.09.19
1346,2019.09.10
1347,2019.09.09
1348,2019.09.07
1349,2019.09.06
1350,2019.09.06
1351,2019.09.06
1352,2019.09.06
1353,2019.09.05
1354,2019.09.04
1355,2019.09.03
1356,2019.08.30
1357,2019.08.29
1358,2019.08.21
1359,2019.08.16
1360,2019.08.13
1361,2019.08.08
1362,2019.08.07
1363,2019.08.07
1364,2019.08.06
1365,2019.08.06
1366,2019.08.03
1367,2019.07.31
1368,2019.07.30
1369,2019.07.21
1370,2019.07.19
1371,2019.07.17
1372,2019.07.15
1373,2019.07.11
1374,2019.07.02
1375,2019.06.18
1376,2019.06.17
1377,2019.06.15
1378,2019.06.14
1379,2019.06.12
1380,2019.06.12
1381,2019.06.12
1382,2019.06.10
1383,2019.06.10
1384,2019.06.09
1385,2019.06.09
1386,2019.06.08
1387,2019.06.06
1388,2019.06.06
1389,2019.06.05
1390,2019.06.05
1391,2019.06.04
1392,2019.06.02
1393,2019.05.30
1394,2019.05.26
1395,2019.05.25
1396,2019.05.25
1397,2019.05.25
1398,2019.05.24
1399,2019.05.22
1400,2019.05.21
1401,2019.05.19
1402,2019.05.18
1403,2019.05.15
1404,2019.05.10
1405,2019.05.09
1406,2019.05.08
1407,2019.05.08
1408,2019.05.05
1409,2019.05.03
1410,2019.05.01
1411,2019.05.01
1412,2019.04.29
1413,2019.04.29
1414,2019.04.26
1415,2019.04.25
1416,2019.04.25
1417,2019.04.19
1418,2019.04.18
1419,2019.04.18
1420,2019.04.18
1421,2019.04.17
1422,2019.04.17
1423,2019.04.16
1424,2019.04.16
1425,2019.04.13
1426,2019.04.12
1427,2019.04.12
1428,2019.04.12
1429,2019.04.12
1430,2019.04.11
1431,2019.04.11
1432,2019.04.10
1433,2019.04.05
1434,2019.04.05
1435,2019.04.04
1436,2019.04.02
1437,2019.04.01
1438,2019.03.30
1439,2019.03.30
1440,2019.03.30
1441,2019.03.29
1442,2019.03.28
1443,2019.03.28
1444,2019.03.27
1445,2019.03.26
1446,2019.03.26
1447,2019.03.25
1448,2019.03.25
1449,2019.03.25
1450,2019.03.24
1451,2019.03.24
1452,2019.03.24
1453,2019.03.22
1454,2019.03.22
1455,2019.03.22
1456,2019.03.22
1457,2019.03.22
1458,2019.03.22
1459,2019.03.21
1460,2019.03.21
1461,2019.03.21
1462,2019.03.21
1463,2019.03.21
1464,2019.03.21
1465,2019.03.20
1466,2019.03.20
1467,2019.03.19
1468,2019.03.18
1469,2019.03.18
1470,2019.03.18
1471,2019.03.18
1472,2019.03.18
1473,2019.03.18
1474,2019.03.18
1475,2019.03.18
1476,2019.03.18
1477,2019.03.17
1478,2019.03.17
1479,2019.03.17
1480,2019.03.17
1481,2019.03.17
1482,2019.03.17
1483,2019.03.16
1484,2019.03.16
1485,2019.03.16
1486,2019.03.16
1487,2019.03.16
1488,2019.03.16
1489,2019.03.16
1490,2019.03.16
1491,2019.03.16
1492,2019.03.15
1493,2019.03.15
1494,2019.03.15
1495,2019.03.15
1496,2019.03.15
1497,2019.03.15
