,0
877,20.05.09.
878,20.02.29.
879,19.07.30.
880,20.02.25.
881,19.12.30.
882,20.07.09.
883,19.08.07.
884,20.05.07.
885,19.11.29.
886,20.04.25.
887,20.03.11.
888,20.02.04.
889,19.09.28.
890,19.10.05.
891,20.03.07.
892,20.05.24.
893,19.12.10.
894,20.03.23.
895,19.10.17.
896,19.11.27.
897,19.12.16.
898,19.09.02.
899,20.01.14.
900,20.04.22.
901,19.11.08.
902,19.07.28.
903,20.03.10.
904,20.05.11.
905,20.01.31.
906,19.12.26.
907,19.08.13.
908,19.08.22.
909,20.04.28.
910,20.04.29.
911,19.10.19.
912,19.11.16.
913,20.04.18.
914,19.12.18.
915,19.11.19.
916,19.11.25.
917,19.12.28.
918,19.10.12.
919,19.10.10.
920,19.10.01.
921,19.11.16.
922,19.12.12.
923,20.01.26.
924,20.03.04.
925,19.11.05.
926,19.09.01.
927,20.01.16.
928,19.09.25.
929,19.11.21.
930,20.03.25.
931,19.12.14.
932,19.07.23.
933,20.02.10.
934,20.02.05.
935,19.12.20.
936,19.12.26.
937,20.04.01.
938,19.12.24.
939,20.03.12.
940,19.11.07.
941,19.11.07.
942,20.01.22.
943,19.07.29.
944,19.10.17.
945,19.10.01.
946,19.12.25.
947,20.04.10.
948,20.04.12.
949,19.12.17.
950,20.01.07.
951,19.11.02.
952,19.11.06.
953,20.03.24.
954,19.10.27.
955,19.12.02.
956,19.10.31.
957,19.10.01.
958,19.11.26.
959,19.07.18.
960,19.09.26.
961,20.02.19.
962,20.04.08.
963,20.01.27.
964,19.08.25.
965,20.03.12.
966,19.10.08.
967,19.09.16.
968,20.02.04.
969,19.07.18.
970,19.08.20.
971,19.10.06.
972,19.07.27.
973,20.01.26.
974,19.06.21.
975,20.01.24.
976,19.12.19.
977,19.10.03.
978,19.09.05.
979,19.11.04.
980,19.12.30.
981,20.03.19.
982,19.09.19.
983,19.11.10.
984,20.02.28.
985,19.09.15.
986,19.12.27.
987,19.09.13.
988,19.08.14.
989,19.11.27.
990,19.12.15.
991,19.10.23.
992,19.09.28.
993,20.01.12.
994,20.01.05.
995,19.10.22.
996,19.10.21.
997,19.07.20.
998,19.09.06.
999,19.12.17.
1000,19.10.01.
1001,20.02.28.
1002,19.12.20.
1003,19.12.14.
1004,19.11.14.
1005,19.11.20.
1006,20.01.03.
1007,19.12.18.
1008,19.08.24.
1009,19.11.03.
1010,19.12.17.
1011,19.09.05.
1012,20.01.03.
1013,19.09.18.
1014,19.12.13.
1015,19.11.17.
1016,20.01.04.
1017,19.11.28.
1018,19.12.18.
1019,19.07.31.
1020,20.03.12.
1021,20.05.31.
1022,20.03.29.
1023,19.09.17.
1024,20.06.14.
1025,19.10.16.
1026,20.04.08.
1027,19.10.27.
1028,19.12.04.
1029,20.04.07.
1030,20.08.16.
1031,20.08.24.
1032,20.01.05.
1033,20.06.15.
1034,20.02.14.
1035,20.05.08.
1036,20.01.17.
1037,20.03.07.
1038,19.07.31.
1039,20.08.19.
1040,20.09.08.
1041,20.03.24.
1042,20.01.09.
1043,19.10.11.
1044,20.03.22.
1045,20.04.05.
1046,19.12.23.
1047,20.01.10.
1048,20.07.09.
1049,20.05.05.
1050,20.03.10.
1051,20.03.19.
1052,20.07.08.
1053,19.08.15.
1054,19.08.14.
1055,19.10.28.
1056,20.04.26.
1057,19.11.22.
1058,19.07.31.
1059,20.03.01.
1060,20.03.29.
1061,20.02.18.
1062,20.08.17.
1063,19.08.28.
1064,20.02.19.
1065,20.01.07.
1066,20.01.29.
1067,19.07.23.
1068,19.07.26.
1069,20.03.02.
1070,20.03.02.
1071,20.02.10.
1072,19.07.30.
1073,20.01.08.
1074,20.01.07.
1075,20.03.27.
1076,19.08.13.
1077,20.05.09.
1078,20.02.29.
1079,19.07.30.
1080,20.02.25.
1081,19.12.30.
1082,20.07.09.
1083,19.08.07.
1084,20.05.07.
1085,19.11.29.
1086,20.04.25.
1087,20.03.11.
1088,20.02.04.
1089,19.09.28.
1090,19.10.05.
1091,20.03.07.
1092,20.05.24.
1093,19.12.10.
1094,20.03.23.
1095,19.10.17.
1096,19.11.27.
1097,19.12.16.
1098,19.09.02.
1099,20.01.14.
1100,20.04.22.
1101,19.11.08.
1102,19.07.28.
1103,20.03.10.
1104,20.05.11.
1105,20.01.31.
1106,19.12.26.
1107,19.08.13.
1108,19.08.22.
1109,20.04.28.
1110,20.04.29.
1111,19.10.19.
1112,19.11.16.
1113,20.04.18.
1114,19.12.18.
1115,19.11.19.
1116,19.11.25.
1117,19.12.28.
1118,19.10.12.
1119,19.10.10.
1120,19.10.01.
1121,19.11.16.
1122,19.12.12.
1123,20.01.26.
1124,20.03.04.
1125,19.11.05.
1126,19.09.01.
1127,20.01.16.
1128,19.09.25.
1129,19.11.21.
1130,20.03.25.
1131,19.12.14.
1132,19.07.23.
1133,20.02.10.
1134,20.02.05.
1135,19.12.20.
1136,19.12.26.
1137,20.04.01.
1138,19.12.24.
1139,20.03.12.
1140,19.11.07.
1141,19.11.07.
1142,20.01.22.
1143,19.07.29.
1144,19.10.17.
1145,19.10.01.
1146,19.12.25.
1147,20.04.10.
1148,20.04.12.
1149,19.12.17.
1150,20.01.07.
1151,19.11.02.
1152,19.11.06.
1153,20.03.24.
1154,19.10.27.
1155,19.12.02.
1156,19.10.31.
1157,19.10.01.
1158,19.11.26.
1159,19.07.18.
1160,19.09.26.
1161,20.02.19.
1162,20.04.08.
1163,20.01.27.
1164,19.08.25.
1165,20.03.12.
1166,19.10.08.
1167,19.09.16.
1168,20.02.04.
1169,19.07.18.
1170,19.08.20.
1171,19.10.06.
1172,19.07.27.
1173,20.01.26.
1174,19.06.21.
1175,20.01.24.
1176,19.12.19.
1177,19.10.03.
1178,19.09.05.
1179,19.11.04.
1180,19.12.30.
1181,20.03.19.
1182,19.09.19.
1183,19.11.10.
1184,20.02.28.
1185,19.09.15.
1186,19.12.27.
1187,19.09.13.
1188,19.08.14.
1189,19.11.27.
1190,19.12.15.
1191,19.10.23.
