,0
1229,20.09.20.
1230,20.08.20.
1231,20.09.12.
1232,20.07.16.
1233,20.08.21.
1234,20.08.25.
1235,20.09.03.
1236,20.09.03.
1237,20.08.25.
1238,20.07.17.
1239,20.07.27.
1240,20.07.31.
1241,20.07.04.
1242,20.08.15.
1243,20.08.10.
1244,20.07.19.
1245,20.07.18.
1246,20.06.23.
1247,20.07.06.
1248,20.06.18.
1249,20.07.16.
1250,20.06.23.
1251,20.06.23.
1252,20.07.05.
1253,20.07.07.
1254,20.06.17.
1255,20.07.03.
1256,20.07.03.
1257,20.07.03.
1258,20.05.18.
1259,20.05.07.
1260,20.06.08.
1261,20.05.25.
1262,20.05.13.
1263,20.06.11.
1264,20.06.13.
1265,20.05.02.
1266,20.04.23.
1267,20.05.04.
1268,20.03.25.
1269,20.04.15.
1270,20.04.12.
1271,20.04.12.
1272,20.03.15.
1273,20.03.17.
1274,20.04.05.
1275,20.03.18.
1276,20.03.31.
1277,20.04.03.
1278,20.03.23.
1279,20.04.02.
1280,20.03.26.
1281,20.04.03.
1282,20.03.05.
1283,20.03.14.
1284,20.03.06.
1285,20.02.17.
1286,20.04.10.
1287,20.03.09.
1288,20.03.02.
1289,20.03.11.
1290,20.01.29.
1291,20.03.02.
1292,20.03.08.
1293,20.02.12.
1294,20.02.18.
1295,20.02.21.
1296,20.02.07.
1297,20.02.07.
1298,20.01.17.
1299,20.02.03.
1300,20.01.12.
1301,20.02.12.
1302,20.01.25.
1303,20.02.05.
1304,20.02.05.
1305,20.01.15.
1306,19.12.26.
1307,20.01.08.
1308,20.01.12.
1309,20.01.28.
1310,20.01.26.
1311,20.01.26.
1312,20.01.20.
1313,20.01.11.
1314,20.02.17.
1315,20.01.12.
1316,19.12.30.
1317,19.12.22.
1318,19.12.14.
1319,19.12.25.
1320,19.12.20.
1321,19.11.27.
1322,19.12.15.
1323,19.11.30.
1324,19.12.10.
1325,19.11.24.
1326,19.12.14.
1327,19.12.11.
1328,19.11.11.
1329,19.12.12.
1330,19.11.24.
1331,19.12.08.
1332,19.12.09.
1333,19.11.13.
1334,19.11.18.
1335,19.11.05.
1336,19.10.30.
1337,19.10.19.
1338,19.10.14.
1339,19.10.17.
1340,19.09.27.
1341,19.10.25.
1342,19.09.26.
1343,19.10.15.
1344,19.10.15.
1345,19.10.09.
1346,19.10.09.
1347,19.10.07.
1348,19.10.05.
1349,19.09.26.
1350,19.10.03.
1351,19.10.02.
1352,19.09.25.
1353,19.09.28.
1354,19.09.19.
1355,19.09.18.
1356,19.09.12.
1357,19.08.16.
1358,19.07.15.
1359,19.08.10.
1360,19.08.06.
1361,19.08.27.
1362,19.07.01.
1363,19.06.17.
1364,19.05.22.
1365,19.05.16.
1366,19.06.13.
1367,19.05.25.
1368,19.06.12.
1369,19.05.17.
1370,19.05.23.
1371,19.05.23.
1372,19.04.07.
1373,19.05.05.
1374,19.05.13.
1375,19.05.16.
1376,19.05.10.
1377,19.05.10.
1378,19.04.03.
1379,19.05.09.
1380,19.04.07.
1381,19.05.06.
1382,19.04.09.
1383,19.04.30.
1384,19.04.13.
1385,19.04.08.
1386,19.04.30.
1387,19.04.07.
1388,19.04.24.
1389,19.04.21.
1390,19.04.10.
1391,19.04.05.
1392,19.03.16.
1393,19.04.08.
1394,19.02.23.
1395,19.04.03.
1396,19.03.30.
1397,19.03.27.
1398,19.03.29.
1399,19.03.10.
1400,21.02.14.
1401,21.02.03.
1402,20.12.29.
1403,21.01.02.
1404,21.01.02.
1405,20.12.29.
1406,21.01.01.
1407,20.12.10.
1408,20.11.25.
1409,20.12.08.
1410,20.11.15.
1411,20.11.17.
1412,20.11.15.
1413,20.10.30.
1414,20.11.10.
1415,20.10.30.
1416,20.11.24.
1417,20.11.15.
1418,20.10.07.
1419,20.10.29.
1420,20.10.13.
1421,20.10.21.
1422,20.10.23.
1423,20.10.09.
1424,20.10.05.
1425,20.09.16.
1426,20.09.05.
1427,20.10.04.
1428,20.09.04.
1429,20.09.20.
1430,20.08.20.
1431,20.09.12.
1432,20.07.16.
1433,20.08.21.
1434,20.08.25.
1435,20.09.03.
1436,20.09.03.
1437,20.08.25.
1438,20.07.17.
1439,20.07.27.
1440,20.07.31.
1441,20.07.04.
1442,20.08.15.
1443,20.08.10.
1444,20.07.19.
1445,20.07.18.
1446,20.06.23.
1447,20.07.06.
1448,20.06.18.
1449,20.07.16.
1450,20.06.23.
1451,20.06.23.
1452,20.07.05.
1453,20.07.07.
1454,20.06.17.
1455,20.07.03.
1456,20.07.03.
1457,20.07.03.
1458,20.05.18.
1459,20.05.07.
1460,20.06.08.
1461,20.05.25.
1462,20.05.13.
1463,20.06.11.
1464,20.06.13.
1465,20.05.02.
1466,20.04.23.
1467,20.05.04.
1468,20.03.25.
